county,month,monthly_new_positives,monthly_new_tests_performed,monthly_infection_rate,monthly_fatality_rate
Seneca,2020-07-01,15,3064,0.00489556135770235,0.011764706
Seneca,2020-08-01,15,2952,0.00508130081300813,0.01
Seneca,2020-09-01,8,3339,0.00239592692422881,0.009259259
Seneca,2020-10-01,41,5755,0.00712423979148566,0.013422819
Seneca,2020-11-01,60,2437,0.0246204349610176,0.009569378
St. Lawrence,2020-03-01,34,418,0.0813397129186603,0
St. Lawrence,2020-04-01,142,1565,0.0907348242811502,0.011363636
St. Lawrence,2020-05-01,29,7646,0.00379283285377975,0.009756098
St. Lawrence,2020-06-01,14,8403,0.00166607164108057,0.01369863
St. Lawrence,2020-07-01,42,9996,0.00420168067226891,0.01532567
St. Lawrence,2020-08-01,14,15255,0.000917731891183219,0.014545455
St. Lawrence,2020-09-01,55,18360,0.00299564270152505,0.012121212
St. Lawrence,2020-10-01,93,26464,0.00351420798065296,0.009456265
St. Lawrence,2020-11-01,145,14660,0.00989085948158254,0.008802817
Steuben,2020-03-01,38,284,0.133802816901408,0
Steuben,2020-04-01,178,1795,0.0991643454038997,0.087962963
Steuben,2020-05-01,25,3623,0.00690035881865857,0.112033195
Steuben,2020-06-01,27,6943,0.00388880887224543,0.108208955
Steuben,2020-07-01,22,7369,0.00298547971230832,0.1
Steuben,2020-08-01,25,8284,0.00301786576533076,0.123809524
Steuben,2020-09-01,149,8845,0.0168456755228943,0.092672414
Steuben,2020-10-01,623,16087,0.0387269223596693,0.064397424
Steuben,2020-11-01,329,11245,0.0292574477545576,0.050847458
Suffolk,2020-03-01,7605,19305,0.393939393939394,0.006969099
Suffolk,2020-04-01,26432,74263,0.355924215288906,0.034580016
Suffolk,2020-05-01,5668,92760,0.0611039241052178,0.047324015
Suffolk,2020-06-01,1722,140429,0.0122624244280028,0.047819055
Suffolk,2020-07-01,1873,153584,0.0121952807584123,0.046120092
Suffolk,2020-08-01,1585,181553,0.00873023304489598,0.044602874
Suffolk,2020-09-01,1678,170901,0.00981854992071433,0.043274703
Suffolk,2020-10-01,2975,264479,0.0112485301290462,0.040776777
Suffolk,2020-11-01,3770,139557,0.0270140516061538,0.037949276
Sullivan,2020-03-01,121,761,0.159001314060447,0.016528926
Sullivan,2020-04-01,759,3104,0.244523195876289,0.017045455
Sullivan,2020-05-01,509,4396,0.115787079162875,0.022318215
Sullivan,2020-06-01,63,5416,0.0116322008862629,0.024104683
Sullivan,2020-07-01,31,5016,0.00618022328548644,0.024949427
Sullivan,2020-08-01,47,4887,0.00961735215878862,0.024183007
Sullivan,2020-09-01,77,6412,0.0120087336244541,0.023024269
Sullivan,2020-10-01,211,8705,0.0242389431361287,0.020352035
Sullivan,2020-11-01,161,5222,0.0308310991957105,0.019201617
Tioga,2020-03-01,7,140,0.05,0
Tioga,2020-04-01,83,763,0.108781127129751,0.066666667
Tioga,2020-05-01,40,2314,0.017286084701815,0.130769231
Tioga,2020-06-01,13,3839,0.00338629851523834,0.132867133
Tioga,2020-07-01,45,3867,0.0116369278510473,0.111702128
Tioga,2020-08-01,21,4194,0.0050071530758226,0.100478469
Tioga,2020-09-01,47,5443,0.00863494396472534,0.08203125
Tioga,2020-10-01,443,11464,0.0386427076064201,0.0472103
Tioga,2020-11-01,252,4511,0.0558634449124363,0.045215563
Tompkins,2020-03-01,68,1166,0.0583190394511149,0
Tompkins,2020-04-01,60,2406,0.0249376558603491,0
Tompkins,2020-05-01,36,6974,0.00516203039862346,0
Tompkins,2020-06-01,13,8637,0.00150515225193933,0
Tompkins,2020-07-01,53,12427,0.00426490705721413,0
Tompkins,2020-08-01,40,26517,0.00150846626692311,0
Tompkins,2020-09-01,156,121605,0.00128284198840508,0
Tompkins,2020-10-01,230,287136,0.000801014153571827,0
Tompkins,2020-11-01,150,120714,0.00124260649137631,0
Ulster,2020-03-01,221,1385,0.15956678700361,0.013574661
Ulster,2020-04-01,1077,7033,0.153135219678658,0.018489985
Ulster,2020-05-01,393,11512,0.0341382904794997,0.044352454
Ulster,2020-06-01,91,17778,0.00511868601642479,0.045454545
Ulster,2020-07-01,244,18961,0.0128685195928485,0.039980257
Ulster,2020-08-01,150,19070,0.00786575773466177,0.037683824
Ulster,2020-09-01,106,18962,0.00559012762366839,0.036809816
Ulster,2020-10-01,274,27525,0.00995458673932788,0.033646322
Ulster,2020-11-01,232,15358,0.0151061336111473,0.031205165
Warren,2020-03-01,18,469,0.0383795309168444,0
Warren,2020-04-01,164,998,0.164328657314629,0.043956044
Warren,2020-05-01,73,3646,0.0200219418540867,0.109803922
Warren,2020-06-01,8,4967,0.00161063015904973,0.114068441
Warren,2020-07-01,37,5998,0.00616872290763588,0.1
Warren,2020-08-01,22,6168,0.00356679636835279,0.093167702
Warren,2020-09-01,69,7180,0.0096100278551532,0.076726343
Warren,2020-10-01,77,10645,0.0072334429309535,0.064102564
Warren,2020-11-01,39,4755,0.0082018927444795,0.059171598
Washington,2020-03-01,10,271,0.03690036900369,0
Washington,2020-04-01,160,822,0.194647201946472,0.017647059
Washington,2020-05-01,65,2974,0.0218560860793544,0.059574468
Washington,2020-06-01,11,5331,0.00206340273869818,0.056910569
Washington,2020-07-01,9,5602,0.00160656908247055,0.054901961
Washington,2020-08-01,13,5293,0.00245607406007935,0.052238806
Washington,2020-09-01,34,6504,0.00522755227552276,0.046357616
Washington,2020-10-01,48,8784,0.00546448087431694,0.04
Washington,2020-11-01,53,5844,0.00906913073237509,0.034739454
Wayne,2020-03-01,24,317,0.0757097791798107,0
Wayne,2020-04-01,47,978,0.0480572597137014,0.014084507
Wayne,2020-05-01,45,4443,0.0101282916948008,0.017241379
Wayne,2020-06-01,58,9382,0.00618205073545086,0.011494253
Wayne,2020-07-01,71,10230,0.00694037145650049,0.008163265
Wayne,2020-08-01,35,10077,0.00347325592934405,0.010714286
Wayne,2020-09-01,46,10853,0.00423845941214411,0.009202454
Wayne,2020-10-01,235,13386,0.0175556551621097,0.007130125
Wayne,2020-11-01,196,6908,0.028372900984366,0.01321004
Westchester,2020-03-01,10683,37190,0.287254638343641,0.002340167
Westchester,2020-04-01,18549,57252,0.323988681618109,0.035269568
Westchester,2020-05-01,4320,67466,0.0640322532831352,0.040504292
Westchester,2020-06-01,1314,108784,0.0120789822032652,0.040870762
Westchester,2020-07-01,1108,123525,0.00896984416110099,0.040167899
Westchester,2020-08-01,1047,140735,0.00743951398017551,0.039220983
Westchester,2020-09-01,1279,135707,0.00942471648477971,0.038015666
Westchester,2020-10-01,2646,189448,0.0139668932899793,0.035925365
Westchester,2020-11-01,3400,101235,0.0335852225020991,0.033509223
Wyoming,2020-03-01,10,125,0.08,0.1
Wyoming,2020-04-01,58,459,0.12636165577342,0.058823529
Wyoming,2020-05-01,18,1830,0.00983606557377049,0.046511628
Wyoming,2020-06-01,9,3309,0.00271985494106981,0.042105263
Wyoming,2020-07-01,17,3735,0.00455153949129853,0.035714286
Wyoming,2020-08-01,14,4044,0.00346191889218595,0.031746032
Wyoming,2020-09-01,11,6903,0.00159351006808634,0.02919708
Wyoming,2020-10-01,66,5323,0.0123990231072703,0.024630542
Wyoming,2020-11-01,140,2890,0.0484429065743945,0.014577259
Yates,2020-03-01,0,54,0,NA
Yates,2020-04-01,18,220,0.0818181818181818,0.055555556
Yates,2020-05-01,21,1151,0.0182450043440487,0.153846154
Yates,2020-06-01,7,2163,0.00323624595469256,0.130434783
Yates,2020-07-01,9,2028,0.00443786982248521,0.109090909
Yates,2020-08-01,7,2119,0.00330344502123643,0.096774194
Yates,2020-09-01,2,2245,0.00089086859688196,0.09375
Yates,2020-10-01,70,3181,0.0220056585979252,0.044776119
Yates,2020-11-01,72,1311,0.0549199084668192,0.029126214
